Sample_date,Sample_Time,DateTime, Station, Layer,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,T_Fahr,
9/26/2021,17:30:0,09/26/21 17:30, Patapsco River  - Aquarium East Surface,S,6.23,7.35,1.32,2.47,0.91,76.6652,
9/26/2021,17:45:0,09/26/21 17:45, Patapsco River  - Aquarium East Surface,S,6.3,7.35,1.35,2.66,0.98,76.7804,
9/26/2021,18:0:0,09/26/21 18:00, Patapsco River  - Aquarium East Surface,S,6.31,7.34,1.24,2.6,0.88,76.7804,
9/26/2021,18:15:0,09/26/21 18:15, Patapsco River  - Aquarium East Surface,S,6.34,7.35,1.24,2.79,1.01,76.7948,
9/26/2021,18:30:0,09/26/21 18:30, Patapsco River  - Aquarium East Surface,S,6.36,7.35,1.32,2.9,0.95,76.8326,
9/26/2021,18:45:0,09/26/21 18:45, Patapsco River  - Aquarium East Surface,S,6.37,7.34,1.23,2.84,0.87,76.7912,
9/26/2021,19:0:0,09/26/21 19:00, Patapsco River  - Aquarium East Surface,S,6.39,7.34,1.26,2.66,0.98,76.7804,
9/26/2021,19:15:0,09/26/21 19:15, Patapsco River  - Aquarium East Surface,S,6.39,7.34,1.2,2.77,0.78,76.766,
9/26/2021,19:30:0,09/26/21 19:30, Patapsco River  - Aquarium East Surface,S,6.43,7.35,1.28,2.86,0.98,76.7858,
9/26/2021,19:45:0,09/26/21 19:45, Patapsco River  - Aquarium East Surface,S,6.45,7.35,1.12,3.44,0.92,76.8596,
9/26/2021,20:0:0,09/26/21 20:00, Patapsco River  - Aquarium East Surface,S,6.5,7.34,1.14,2.81,0.87,76.901,
9/26/2021,20:15:0,09/26/21 20:15, Patapsco River  - Aquarium East Surface,S,6.47,7.34,1.03,2.9,1.02,76.7084,
9/26/2021,20:30:0,09/26/21 20:30, Patapsco River  - Aquarium East Surface,S,6.51,7.34,1.06,2.96,0.9,76.7858,
9/26/2021,20:45:0,09/26/21 20:45, Patapsco River  - Aquarium East Surface,S,6.54,7.34,1.17,3.09,0.88,76.7642,
9/26/2021,21:0:0,09/26/21 21:00, Patapsco River  - Aquarium East Surface,S,6.56,7.33,1.15,3.11,0.78,76.784,
9/26/2021,21:15:0,09/26/21 21:15, Patapsco River  - Aquarium East Surface,S,6.58,7.34,1.06,3.12,0.9,76.8092,
9/26/2021,21:30:0,09/26/21 21:30, Patapsco River  - Aquarium East Surface,S,6.57,7.35,0.94,3.23,0.91,76.8632,
9/26/2021,21:45:0,09/26/21 21:45, Patapsco River  - Aquarium East Surface,S,6.64,7.34,1.06,3.28,0.8,76.8992,
9/26/2021,22:0:0,09/26/21 22:00, Patapsco River  - Aquarium East Surface,S,6.63,7.34,1.14,3.25,0.95,76.7714,
9/26/2021,22:15:0,09/26/21 22:15, Patapsco River  - Aquarium East Surface,S,6.62,7.34,1.2,3.52,0.89,76.6652,
9/26/2021,22:30:0,09/26/21 22:30, Patapsco River  - Aquarium East Surface,S,6.66,7.34,1.12,3.47,0.96,76.7318,
9/26/2021,22:45:0,09/26/21 22:45, Patapsco River  - Aquarium East Surface,S,6.67,7.34,1,3.46,0.93,76.7372,
9/26/2021,23:0:0,09/26/21 23:00, Patapsco River  - Aquarium East Surface,S,6.69,7.34,1.12,3.47,0.98,76.7246,
9/26/2021,23:15:0,09/26/21 23:15, Patapsco River  - Aquarium East Surface,S,6.68,7.34,1.13,3.54,0.98,76.6544,
9/26/2021,23:30:0,09/26/21 23:30, Patapsco River  - Aquarium East Surface,S,6.66,7.33,1,3.49,1.06,76.5932,
9/26/2021,23:45:0,09/26/21 23:45, Patapsco River  - Aquarium East Surface,S,6.69,7.34,0.97,3.55,0.87,76.6706,
9/27/2021,0:0:0,09/27/21 00:00, Patapsco River  - Aquarium East Surface,S,6.7,7.33,0.89,3.6,1.12,76.6418,
9/27/2021,0:15:0,09/27/21 00:15, Patapsco River  - Aquarium East Surface,S,6.74,7.33,0.98,3.51,0.88,76.6868,
9/27/2021,0:30:0,09/27/21 00:30, Patapsco River  - Aquarium East Surface,S,6.74,7.33,0.91,3.46,0.93,76.6184,
9/27/2021,0:45:0,09/27/21 00:45, Patapsco River  - Aquarium East Surface,S,6.76,7.33,0.91,3.48,0.83,76.6058,
9/27/2021,1:0:0,09/27/21 01:00, Patapsco River  - Aquarium East Surface,S,6.77,7.33,1,3.5,0.87,76.6202,
9/27/2021,1:15:0,09/27/21 01:15, Patapsco River  - Aquarium East Surface,S,6.78,7.33,0.87,3.49,0.78,76.6598,
9/27/2021,1:30:0,09/27/21 01:30, Patapsco River  - Aquarium East Surface,S,6.8,7.33,0.96,3.46,0.74,76.595,
9/27/2021,1:45:0,09/27/21 01:45, Patapsco River  - Aquarium East Surface,S,6.83,7.32,1.22,3.37,0.77,76.5518,
9/27/2021,2:0:0,09/27/21 02:00, Patapsco River  - Aquarium East Surface,S,6.86,7.32,1.46,3.13,0.82,76.5266,
9/27/2021,2:15:0,09/27/21 02:15, Patapsco River  - Aquarium East Surface,S,6.82,7.32,1.4,3.25,0.77,76.4132,
9/27/2021,2:30:0,09/27/21 02:30, Patapsco River  - Aquarium East Surface,S,6.84,7.32,1.48,3.42,0.75,76.4186,
9/27/2021,2:45:0,09/27/21 02:45, Patapsco River  - Aquarium East Surface,S,6.75,7.32,0.91,3.31,0.89,76.2782,
9/27/2021,3:0:0,09/27/21 03:00, Patapsco River  - Aquarium East Surface,S,6.79,7.31,1.15,3.31,0.87,76.352,
9/27/2021,3:15:0,09/27/21 03:15, Patapsco River  - Aquarium East Surface,S,6.76,7.32,0.91,3.54,0.89,76.253,
9/27/2021,3:30:0,09/27/21 03:30, Patapsco River  - Aquarium East Surface,S,6.67,7.34,0.98,3.49,0.82,75.9074,
9/27/2021,3:45:0,09/27/21 03:45, Patapsco River  - Aquarium East Surface,S,6.62,7.34,1.14,3.5,0.95,75.6698,
9/27/2021,4:0:0,09/27/21 04:00, Patapsco River  - Aquarium East Surface,S,6.51,7.35,1.23,3.25,0.88,75.3368,
9/27/2021,4:15:0,09/27/21 04:15, Patapsco River  - Aquarium East Surface,S,6.48,7.35,1.38,3.06,1.05,75.29,
9/27/2021,4:30:0,09/27/21 04:30, Patapsco River  - Aquarium East Surface,S,6.44,7.35,1.41,3.17,0.94,75.1856,
9/27/2021,4:45:0,09/27/21 04:45, Patapsco River  - Aquarium East Surface,S,6.42,7.34,1.48,3.09,0.85,75.0722,
9/27/2021,5:0:0,09/27/21 05:00, Patapsco River  - Aquarium East Surface,S,6.41,7.34,1.55,3.09,0.95,75.0056,
9/27/2021,5:15:0,09/27/21 05:15, Patapsco River  - Aquarium East Surface,S,6.25,7.35,1.52,2.86,0.87,74.6078,
9/27/2021,5:30:0,09/27/21 05:30, Patapsco River  - Aquarium East Surface,S,6.18,7.35,1.63,2.83,0.9,74.3738,
9/27/2021,5:45:0,09/27/21 05:45, Patapsco River  - Aquarium East Surface,S,6.18,7.35,1.84,3.04,0.99,74.4278,
9/27/2021,6:0:0,09/27/21 06:00, Patapsco River  - Aquarium East Surface,S,6.03,7.36,1.97,2.83,0.92,73.9742,
9/27/2021,6:15:0,09/27/21 06:15, Patapsco River  - Aquarium East Surface,S,6.07,7.34,1.86,2.84,0.94,74.3162,
9/27/2021,6:30:0,09/27/21 06:30, Patapsco River  - Aquarium East Surface,S,6,7.34,1.75,2.9,0.79,74.0354,
9/27/2021,6:45:0,09/27/21 06:45, Patapsco River  - Aquarium East Surface,S,5.97,7.34,1.97,2.98,0.85,73.9184,
9/27/2021,7:0:0,09/27/21 07:00, Patapsco River  - Aquarium East Surface,S,5.89,7.34,1.91,3.03,0.92,73.7492,
9/27/2021,7:15:0,09/27/21 07:15, Patapsco River  - Aquarium East Surface,S,5.92,7.34,2.13,2.75,0.93,73.8212,
9/27/2021,7:30:0,09/27/21 07:30, Patapsco River  - Aquarium East Surface,S,5.91,7.33,1.78,2.7,0.91,73.8446,
9/27/2021,7:45:0,09/27/21 07:45, Patapsco River  - Aquarium East Surface,S,5.87,7.33,1.88,2.66,0.82,73.643,
9/27/2021,8:0:0,09/27/21 08:00, Patapsco River  - Aquarium East Surface,S,5.94,7.33,1.94,2.85,0.82,73.8266,
9/27/2021,8:15:0,09/27/21 08:15, Patapsco River  - Aquarium East Surface,S,5.95,7.33,1.92,2.6,0.88,73.8806,
9/27/2021,8:30:0,09/27/21 08:30, Patapsco River  - Aquarium East Surface,S,5.91,7.33,2.03,2.63,0.83,73.7168,
9/27/2021,8:45:0,09/27/21 08:45, Patapsco River  - Aquarium East Surface,S,5.95,7.33,1.82,2.59,0.75,73.9832,
9/27/2021,9:0:0,09/27/21 09:00, Patapsco River  - Aquarium East Surface,S,6.02,7.32,1.81,2.61,0.83,74.2334,
9/27/2021,9:15:0,09/27/21 09:15, Patapsco River  - Aquarium East Surface,S,6.05,7.32,1.69,2.53,0.76,74.3702,
9/27/2021,9:30:0,09/27/21 09:30, Patapsco River  - Aquarium East Surface,S,6.05,7.33,1.91,2.53,0.84,74.3,
9/27/2021,9:45:0,09/27/21 09:45, Patapsco River  - Aquarium East Surface,S,6.37,7.3,1.6,2.77,0.8,75.218,
9/27/2021,10:0:0,09/27/21 10:00, Patapsco River  - Aquarium East Surface,S,6.16,7.32,1.98,2.62,0.93,74.6384,
9/27/2021,10:15:0,09/27/21 10:15, Patapsco River  - Aquarium East Surface,S,6.18,7.32,2.01,2.6,0.8,74.75,
9/27/2021,10:30:0,09/27/21 10:30, Patapsco River  - Aquarium East Surface,S,5.94,7.33,1.95,2.45,0.85,74.0642,
9/27/2021,10:45:0,09/27/21 10:45, Patapsco River  - Aquarium East Surface,S,6.01,7.34,2.08,2.35,0.71,74.3198,
9/27/2021,11:0:0,09/27/21 11:00, Patapsco River  - Aquarium East Surface,S,5.97,7.33,1.86,2.29,1.04,74.2856,
9/27/2021,11:15:0,09/27/21 11:15, Patapsco River  - Aquarium East Surface,S,6.02,7.33,2.18,2.55,0.88,74.5808,
9/27/2021,11:30:0,09/27/21 11:30, Patapsco River  - Aquarium East Surface,S,6.02,7.33,1.93,2.25,0.78,74.552,
9/27/2021,11:45:0,09/27/21 11:45, Patapsco River  - Aquarium East Surface,S,6.07,7.33,2.3,2.33,0.66,74.8526,
9/27/2021,12:0:0,09/27/21 12:00, Patapsco River  - Aquarium East Surface,S,6.11,7.33,2.02,2.22,0.77,74.9822,
9/27/2021,12:15:0,09/27/21 12:15, Patapsco River  - Aquarium East Surface,S,6.08,7.34,2.29,2.37,0.85,75.1658,
9/27/2021,12:30:0,09/27/21 12:30, Patapsco River  - Aquarium East Surface,S,6.08,7.33,2.28,2.39,0.86,75.1424,
9/27/2021,12:45:0,09/27/21 12:45, Patapsco River  - Aquarium East Surface,S,6.04,7.34,2.21,2.24,0.72,75.263,
9/27/2021,13:0:0,09/27/21 13:00, Patapsco River  - Aquarium East Surface,S,5.99,7.34,2.17,2.08,0.87,75.3206,
9/27/2021,13:15:0,09/27/21 13:15, Patapsco River  - Aquarium East Surface,S,5.98,7.34,2.02,2.15,0.75,75.4232,
9/27/2021,13:30:0,09/27/21 13:30, Patapsco River  - Aquarium East Surface,S,5.93,7.34,2.12,2.04,0.72,75.4592,
9/27/2021,13:45:0,09/27/21 13:45, Patapsco River  - Aquarium East Surface,S,5.92,7.33,2.09,2.03,0.77,75.4934,
9/27/2021,14:0:0,09/27/21 14:00, Patapsco River  - Aquarium East Surface,S,5.88,7.34,2.15,1.95,0.89,75.4556,
9/27/2021,14:15:0,09/27/21 14:15, Patapsco River  - Aquarium East Surface,S,5.89,7.34,2.03,1.91,0.88,75.5096,
9/27/2021,14:30:0,09/27/21 14:30, Patapsco River  - Aquarium East Surface,S,5.94,7.34,2.36,1.97,0.98,75.3818,
9/27/2021,14:45:0,09/27/21 14:45, Patapsco River  - Aquarium East Surface,S,5.91,7.35,2.42,2.07,1.19,75.4736,
9/27/2021,15:0:2,09/27/21 15:00, Patapsco River  - Aquarium East Surface,S,5.94,7.34,2.18,1.94,1.11,75.5168,
9/27/2021,15:15:0,09/27/21 15:15, Patapsco River  - Aquarium East Surface,S,5.96,7.34,2.13,2,1.23,75.5474,
9/27/2021,15:30:0,09/27/21 15:30, Patapsco River  - Aquarium East Surface,S,5.98,7.35,2.59,2.04,1.39,75.5402,
9/27/2021,15:45:0,09/27/21 15:45, Patapsco River  - Aquarium East Surface,S,5.97,7.37,2.49,1.97,1.61,75.641,
9/27/2021,16:0:0,09/27/21 16:00, Patapsco River  - Aquarium East Surface,S,5.9,7.4,2.71,2.17,2.3,75.7724,
9/27/2021,16:15:0,09/27/21 16:15, Patapsco River  - Aquarium East Surface,S,5.87,7.4,2.6,2.11,2.27,75.749,
9/27/2021,16:30:0,09/27/21 16:30, Patapsco River  - Aquarium East Surface,S,5.87,7.39,2.62,2.12,2.04,75.7364,
9/27/2021,16:45:0,09/27/21 16:45, Patapsco River  - Aquarium East Surface,S,5.82,7.4,2.74,2.09,2.22,75.6266,
9/27/2021,17:0:0,09/27/21 17:00, Patapsco River  - Aquarium East Surface,S,5.79,7.41,2.87,2.1,2.35,75.6104,
9/27/2021,17:15:0,09/27/21 17:15, Patapsco River  - Aquarium East Surface,S,5.86,7.37,2.65,1.97,2.03,75.5708,
9/27/2021,17:30:0,09/27/21 17:30, Patapsco River  - Aquarium East Surface,S,5.85,7.37,2.59,3.81,1.91,75.533,
9/27/2021,17:45:0,09/27/21 17:45, Patapsco River  - Aquarium East Surface,S,5.86,7.37,2.55,2.06,2.11,75.5402,
9/27/2021,18:0:0,09/27/21 18:00, Patapsco River  - Aquarium East Surface,S,5.88,7.36,2.59,2.32,1.8,75.5294,
9/27/2021,18:15:0,09/27/21 18:15, Patapsco River  - Aquarium East Surface,S,5.93,7.34,2.44,2.25,1.98,75.5492,
9/27/2021,18:30:0,09/27/21 18:30, Patapsco River  - Aquarium East Surface,S,5.91,7.34,2.2,2.26,1.81,75.5006,
9/27/2021,18:45:0,09/27/21 18:45, Patapsco River  - Aquarium East Surface,S,5.91,7.34,2.24,2.19,1.48,75.4808,
9/27/2021,19:0:2,09/27/21 19:00, Patapsco River  - Aquarium East Surface,S,5.91,7.32,2.11,2.02,1.36,75.4358,
9/27/2021,19:15:0,09/27/21 19:15, Patapsco River  - Aquarium East Surface,S,5.9,7.33,2.14,1.97,1.57,75.4358,
9/27/2021,19:30:0,09/27/21 19:30, Patapsco River  - Aquarium East Surface,S,5.89,7.33,2.14,2.01,1.6,75.317,
9/27/2021,19:45:0,09/27/21 19:45, Patapsco River  - Aquarium East Surface,S,5.92,7.31,2.05,2.01,1.32,75.29,
9/27/2021,20:0:0,09/27/21 20:00, Patapsco River  - Aquarium East Surface,S,5.9,7.33,2.2,2.05,1.55,75.2198,
9/27/2021,20:15:0,09/27/21 20:15, Patapsco River  - Aquarium East Surface,S,5.88,7.32,2.16,1.95,1.33,75.1748,
9/27/2021,20:30:0,09/27/21 20:30, Patapsco River  - Aquarium East Surface,S,5.91,7.32,2.06,1.94,1.25,75.209,
9/27/2021,20:45:0,09/27/21 20:45, Patapsco River  - Aquarium East Surface,S,5.9,7.32,2.12,2.05,1.45,75.2144,
9/27/2021,21:0:0,09/27/21 21:00, Patapsco River  - Aquarium East Surface,S,5.91,7.33,2.22,2.03,1.37,75.1478,
9/27/2021,21:15:0,09/27/21 21:15, Patapsco River  - Aquarium East Surface,S,5.89,7.33,2.23,2.07,1.3,75.1478,
9/27/2021,21:30:0,09/27/21 21:30, Patapsco River  - Aquarium East Surface,S,5.88,7.33,2.3,2.03,1.28,74.9282,
9/27/2021,21:45:0,09/27/21 21:45, Patapsco River  - Aquarium East Surface,S,5.84,7.33,2.36,2.27,1.29,74.7914,
9/27/2021,22:0:0,09/27/21 22:00, Patapsco River  - Aquarium East Surface,S,5.84,7.33,2.42,2.12,1.47,74.75,
9/27/2021,22:15:0,09/27/21 22:15, Patapsco River  - Aquarium East Surface,S,5.85,7.35,2.74,2.26,1.48,74.7428,
9/27/2021,22:30:0,09/27/21 22:30, Patapsco River  - Aquarium East Surface,S,5.79,7.36,2.81,2.18,1.72,74.561,
9/27/2021,22:45:0,09/27/21 22:45, Patapsco River  - Aquarium East Surface,S,5.85,7.34,2.69,2.4,1.94,74.6816,
9/27/2021,23:0:0,09/27/21 23:00, Patapsco River  - Aquarium East Surface,S,5.91,7.33,2.38,2.12,2.06,74.8058,
9/27/2021,23:15:0,09/27/21 23:15, Patapsco River  - Aquarium East Surface,S,5.93,7.33,2.51,2.24,2.1,74.759,
9/27/2021,23:30:0,09/27/21 23:30, Patapsco River  - Aquarium East Surface,S,5.9,7.34,2.59,2.2,1.88,74.6564,
9/27/2021,23:45:0,09/27/21 23:45, Patapsco River  - Aquarium East Surface,S,5.88,7.34,2.46,2.19,2.08,74.6654,
9/28/2021,0:0:0,09/28/21 00:00, Patapsco River  - Aquarium East Surface,S,5.92,7.33,2.33,2.11,2.1,74.8238,
9/28/2021,0:15:0,09/28/21 00:15, Patapsco River  - Aquarium East Surface,S,5.94,7.33,2.35,2.13,2.42,74.8328,
9/28/2021,0:30:0,09/28/21 00:30, Patapsco River  - Aquarium East Surface,S,5.92,7.32,2.24,2.05,1.88,74.786,
9/28/2021,0:45:0,09/28/21 00:45, Patapsco River  - Aquarium East Surface,S,5.93,7.33,2.33,2.04,2.08,74.7878,
9/28/2021,1:0:0,09/28/21 01:00, Patapsco River  - Aquarium East Surface,S,5.95,7.32,2.32,2.07,2.13,74.7482,
9/28/2021,1:15:0,09/28/21 01:15, Patapsco River  - Aquarium East Surface,S,5.98,7.32,2.25,2.17,2.34,74.8418,
9/28/2021,1:30:0,09/28/21 01:30, Patapsco River  - Aquarium East Surface,S,5.92,7.32,2.22,2.05,1.92,74.6852,
9/28/2021,1:45:0,09/28/21 01:45, Patapsco River  - Aquarium East Surface,S,5.95,7.31,2.09,2.03,1.92,74.7968,
9/28/2021,2:0:0,09/28/21 02:00, Patapsco River  - Aquarium East Surface,S,5.94,7.31,2.08,2.03,2.13,74.7896,
9/28/2021,2:15:0,09/28/21 02:15, Patapsco River  - Aquarium East Surface,S,5.94,7.32,2.23,2.2,2.01,74.6438,
9/28/2021,2:30:0,09/28/21 02:30, Patapsco River  - Aquarium East Surface,S,5.96,7.31,2.03,2.01,2.39,74.7248,
9/28/2021,2:45:0,09/28/21 02:45, Patapsco River  - Aquarium East Surface,S,5.98,7.3,1.82,2.02,1.93,74.7986,
9/28/2021,3:0:0,09/28/21 03:00, Patapsco River  - Aquarium East Surface,S,5.94,7.3,1.84,2.06,1.71,74.6636,
9/28/2021,3:15:0,09/28/21 03:15, Patapsco River  - Aquarium East Surface,S,5.92,7.3,1.88,2.01,2.22,74.6168,
9/28/2021,3:30:0,09/28/21 03:30, Patapsco River  - Aquarium East Surface,S,5.93,7.3,1.8,1.98,2.05,74.6258,
9/28/2021,3:45:0,09/28/21 03:45, Patapsco River  - Aquarium East Surface,S,5.9,7.3,1.89,2,2.12,74.5106,
9/28/2021,4:0:0,09/28/21 04:00, Patapsco River  - Aquarium East Surface,S,5.91,7.3,1.7,2.01,2.21,74.5754,
9/28/2021,4:15:0,09/28/21 04:15, Patapsco River  - Aquarium East Surface,S,5.95,7.29,1.63,1.96,2.22,74.6888,
9/28/2021,4:30:0,09/28/21 04:30, Patapsco River  - Aquarium East Surface,S,5.93,7.31,2.21,2.01,2.09,74.4692,
9/28/2021,4:45:0,09/28/21 04:45, Patapsco River  - Aquarium East Surface,S,5.93,7.3,1.85,2.06,2.03,74.5898,
9/28/2021,5:0:0,09/28/21 05:00, Patapsco River  - Aquarium East Surface,S,5.93,7.3,1.99,2.6,1.95,74.5358,
9/28/2021,5:15:0,09/28/21 05:15, Patapsco River  - Aquarium East Surface,S,5.93,7.31,2.1,2.06,1.68,74.4764,
9/28/2021,5:30:0,09/28/21 05:30, Patapsco River  - Aquarium East Surface,S,5.88,7.31,2.18,1.92,1.66,74.2712,
9/28/2021,5:45:0,09/28/21 05:45, Patapsco River  - Aquarium East Surface,S,5.86,7.3,1.77,2.02,1.97,74.3774,
9/28/2021,6:0:0,09/28/21 06:00, Patapsco River  - Aquarium East Surface,S,5.89,7.29,1.87,1.91,1.95,74.363,
9/28/2021,6:15:0,09/28/21 06:15, Patapsco River  - Aquarium East Surface,S,5.92,7.31,2.16,2.04,2.29,74.4422,
9/28/2021,6:30:0,09/28/21 06:30, Patapsco River  - Aquarium East Surface,S,5.95,7.3,2.03,1.86,1.84,74.5034,
9/28/2021,6:45:0,09/28/21 06:45, Patapsco River  - Aquarium East Surface,S,5.92,7.3,2.16,2.05,1.72,74.3594,
9/28/2021,7:0:0,09/28/21 07:00, Patapsco River  - Aquarium East Surface,S,5.9,7.3,1.88,1.88,1.9,74.3378,
9/28/2021,7:15:0,09/28/21 07:15, Patapsco River  - Aquarium East Surface,S,5.99,7.28,1.81,1.85,1.66,74.6312,
9/28/2021,7:30:0,09/28/21 07:30, Patapsco River  - Aquarium East Surface,S,5.98,7.29,1.77,1.84,2.31,74.6042,
9/28/2021,7:45:0,09/28/21 07:45, Patapsco River  - Aquarium East Surface,S,5.97,7.29,1.67,1.9,2.19,74.615,
9/28/2021,8:0:0,09/28/21 08:00, Patapsco River  - Aquarium East Surface,S,5.99,7.29,1.73,1.91,1.91,74.6384,
9/28/2021,8:15:0,09/28/21 08:15, Patapsco River  - Aquarium East Surface,S,6.09,7.29,1.87,2.01,2.24,74.9138,
9/28/2021,8:30:0,09/28/21 08:30, Patapsco River  - Aquarium East Surface,S,6.11,7.29,2.11,2.19,1.67,74.9876,
9/28/2021,8:45:0,09/28/21 08:45, Patapsco River  - Aquarium East Surface,S,6.09,7.29,1.9,1.99,1.96,74.831,
9/28/2021,9:0:0,09/28/21 09:00, Patapsco River  - Aquarium East Surface,S,6.05,7.29,2.02,1.98,1.59,74.7518,
9/28/2021,9:15:0,09/28/21 09:15, Patapsco River  - Aquarium East Surface,S,6.03,7.29,2.05,1.99,1.73,74.7878,
9/28/2021,9:30:0,09/28/21 09:30, Patapsco River  - Aquarium East Surface,S,6.06,7.28,1.7,2.06,3.07,74.9012,
9/28/2021,9:45:0,09/28/21 09:45, Patapsco River  - Aquarium East Surface,S,5.98,7.28,1.77,1.95,2.28,74.7284,
9/28/2021,10:0:0,09/28/21 10:00, Patapsco River  - Aquarium East Surface,S,6.18,7.28,1.92,2.26,1.45,75.1694,
9/28/2021,10:15:0,09/28/21 10:15, Patapsco River  - Aquarium East Surface,S,6.05,7.28,1.92,2.12,1.28,74.8868,
9/28/2021,10:30:0,09/28/21 10:30, Patapsco River  - Aquarium East Surface,S,6.04,7.29,1.95,1.91,1.38,74.8508,
9/28/2021,10:45:0,09/28/21 10:45, Patapsco River  - Aquarium East Surface,S,6.06,7.29,1.89,2.01,1.52,74.948,
9/28/2021,11:0:0,09/28/21 11:00, Patapsco River  - Aquarium East Surface,S,6.18,7.28,1.8,2,1.25,75.2144,
9/28/2021,11:15:0,09/28/21 11:15, Patapsco River  - Aquarium East Surface,S,6.19,7.27,1.84,2.09,1.34,75.299,
9/28/2021,11:30:0,09/28/21 11:30, Patapsco River  - Aquarium East Surface,S,6.14,7.29,2.09,2.1,1.21,75.2018,
9/28/2021,11:45:0,09/28/21 11:45, Patapsco River  - Aquarium East Surface,S,6.11,7.29,2.06,1.97,1,75.245,
9/28/2021,12:0:0,09/28/21 12:00, Patapsco River  - Aquarium East Surface,S,6.08,7.28,1.91,2.01,1.16,75.2918,
9/28/2021,12:15:0,09/28/21 12:15, Patapsco River  - Aquarium East Surface,S,6.18,7.28,1.87,1.97,1,75.4322,
9/28/2021,12:30:0,09/28/21 12:30, Patapsco River  - Aquarium East Surface,S,6.1,7.28,2.02,1.89,1.17,75.4268,
9/28/2021,12:45:0,09/28/21 12:45, Patapsco River  - Aquarium East Surface,S,6,7.3,2.09,1.88,1.44,75.263,
9/28/2021,13:0:0,09/28/21 13:00, Patapsco River  - Aquarium East Surface,S,5.93,7.31,2.22,1.87,1.68,75.254,
9/28/2021,13:15:0,09/28/21 13:15, Patapsco River  - Aquarium East Surface,S,6.02,7.29,2.03,1.89,1.09,75.4124,
9/28/2021,13:30:0,09/28/21 13:30, Patapsco River  - Aquarium East Surface,S,6.07,7.29,1.99,1.92,1.5,75.4574,
9/28/2021,13:45:0,09/28/21 13:45, Patapsco River  - Aquarium East Surface,S,5.96,7.31,2.2,2.14,2.13,75.3566,
9/28/2021,14:0:0,09/28/21 14:00, Patapsco River  - Aquarium East Surface,S,5.94,7.33,2.38,1.91,2.31,75.3782,
9/28/2021,14:15:0,09/28/21 14:15, Patapsco River  - Aquarium East Surface,S,6.01,7.32,2.34,1.96,1.97,75.4556,
9/28/2021,14:30:0,09/28/21 14:30, Patapsco River  - Aquarium East Surface,S,6.05,7.3,2.11,2.02,2.21,75.488,
9/28/2021,14:45:0,09/28/21 14:45, Patapsco River  - Aquarium East Surface,S,6.15,7.29,1.95,1.98,2.14,75.5546,
9/28/2021,15:0:0,09/28/21 15:00, Patapsco River  - Aquarium East Surface,S,6.22,7.28,1.91,2.09,1.99,75.6356,
9/28/2021,15:15:0,09/28/21 15:15, Patapsco River  - Aquarium East Surface,S,6.2,7.29,2.06,1.96,2.65,75.6302,
9/28/2021,15:30:0,09/28/21 15:30, Patapsco River  - Aquarium East Surface,S,6.26,7.3,2.12,2.11,2.2,75.7328,
9/28/2021,15:45:0,09/28/21 15:45, Patapsco River  - Aquarium East Surface,S,6.2,7.31,2.2,2.01,2.96,75.7004,
9/28/2021,16:0:0,09/28/21 16:00, Patapsco River  - Aquarium East Surface,S,6.26,7.3,2.08,2.04,2.37,75.7454,
9/28/2021,16:15:0,09/28/21 16:15, Patapsco River  - Aquarium East Surface,S,6.33,7.3,2.15,2.02,2.47,75.8426,
9/28/2021,16:30:0,09/28/21 16:30, Patapsco River  - Aquarium East Surface,S,6.28,7.3,2.08,2.07,2.47,75.7832,
9/28/2021,16:45:0,09/28/21 16:45, Patapsco River  - Aquarium East Surface,S,6.21,7.3,1.99,2.08,2.34,75.6086,
9/28/2021,17:0:0,09/28/21 17:00, Patapsco River  - Aquarium East Surface,S,6.25,7.28,1.73,2.17,1.95,75.6086,
9/28/2021,17:15:0,09/28/21 17:15, Patapsco River  - Aquarium East Surface,S,6.22,7.27,1.59,2.14,2.19,75.506,
9/28/2021,17:30:0,09/28/21 17:30, Patapsco River  - Aquarium East Surface,S,6.29,7.27,1.58,2.35,1.93,75.596,
9/28/2021,17:45:0,09/28/21 17:45, Patapsco River  - Aquarium East Surface,S,6.31,7.28,1.54,2.19,1.83,75.6248,
9/28/2021,18:0:0,09/28/21 18:00, Patapsco River  - Aquarium East Surface,S,6.33,7.27,1.43,2.22,2.01,75.632,
9/28/2021,18:15:0,09/28/21 18:15, Patapsco River  - Aquarium East Surface,S,6.32,7.27,1.4,2.2,1.8,75.6014,
9/28/2021,18:30:0,09/28/21 18:30, Patapsco River  - Aquarium East Surface,S,6.33,7.28,1.43,2.15,1.82,75.596,
9/28/2021,18:45:0,09/28/21 18:45, Patapsco River  - Aquarium East Surface,S,6.33,7.27,1.46,2.07,1.28,75.5618,
9/28/2021,19:0:0,09/28/21 19:00, Patapsco River  - Aquarium East Surface,S,6.33,7.28,1.6,2.15,1.47,75.515,
9/28/2021,19:15:0,09/28/21 19:15, Patapsco River  - Aquarium East Surface,S,6.31,7.28,1.54,2.23,1.34,75.479,
9/28/2021,19:30:0,09/28/21 19:30, Patapsco River  - Aquarium East Surface,S,6.35,7.28,1.48,2.12,1.29,75.4862,
9/28/2021,19:45:0,09/28/21 19:45, Patapsco River  - Aquarium East Surface,S,6.4,7.27,1.34,2.08,1.25,75.641,
